Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
iniciar-sesion12.webcindario.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
enlytepromostore.host,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
info360v.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
olmpgrd.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bt-email-update-5v3g4.daftpage.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
2yteqc3hbz4jz-pages-dev.translate.goog,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
herrynardfulpr.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
jobasistent.ro,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
smartforms.dev,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
eu.jotform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
zmail-tnebnet-org-zimbra-login.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
eu.jotform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
dygertjaime6.wixsite.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
quotation-pdf.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
shawdomain.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
rilano.cfd,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
ingresarbdv2024.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
telekom-privatkunden-de.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
sofiambitionss.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bferuomasxuntre.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
nidnaver0757467w360.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
myeclass4.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
newsyoucanread24.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
us9.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
app.jotform.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
gourmet-getaways.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
version2.online,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1
467847656.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bafkreiavrddshhfddv2c3ivl4dqnsfse3d26alzylpl2lboftqtv2eqzmy.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
iuxj5.app.link,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
preview.webcake.io,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
buioster.cloud,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
notyetaverifiedkosuserloginhere.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bafkreifqjlmpfgfjhmhez7f643wijxo33u5mobbew6b3nwaaliuyn6wxnq.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
dub.sh,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
dlkvg4.webwave.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
gagiywuoc.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
1ldtf.trk.elasticemail.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
app.jotform.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
pub-e8de3a02eac1486c9cbcfa8e087920d8.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
web-de-ix-wioq-hc.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
linkin.bio,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
us14.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
yuiyuiytretyutytre.clickfunnels.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
000-054343-info.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
oxx7opl.h3hipk.hair,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
abcsubmit.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
telstraups.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
about.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
app.jotform.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
326462-coinbase.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
cni31.edu.pe,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
daelman.pickupexpd-app.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
gejejhehehee.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
fat-van-echoing.on-fleek.app,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
bafkreifqhafanofg6pcpt4jcnasvw7xwmp5wq4cf7u7ohb4joh7stcd54i.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
citly.me,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
attattention.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
firstsecurityreserve.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ssotrzrio.wixstudio.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
regulariser-peageroute.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
h1cfjr47pth218.pages.dev,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
dnc1qk.csb.app,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ypovolioikonomikon.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-2dd568b7dc2449bc9305090933d7526e.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
83heye.icu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
letsrevupdatepaymentupdatte.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
teamers09872.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
fr-assisntacemrelay.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
allegrolokalnie.pl-043509.sbs,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
mailserviceatt.makeweb.co,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qr-codes.io,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
web-ledgerliv--wallet.typedream.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
app.ajudaresgatx.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
elebethee.wixstudio.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
free-5534893.webadorsite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
gmxgxde.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
flowcode.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1
pdhalum64773.ipage.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
gmxadmin-de.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
2fmmnd.share-eu1.hsforms.com,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
jhugyfdxzsxfcgvhbjn.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
capfedc.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
a0dminss.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
my-sale.pro,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
tutheewaia.z1.web.core.windows.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
us9.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
connect-captcha.pages.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bafkreighiqxrsjy5f2oekblhvdghqjykfjfpcfsli5kvnbosic5y53mfjq.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
michel.appexpd-clients.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
pub-48da1d5c48564855b8875ec78c93eab7.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
did.li,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
lytvl.numina.cfd,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
did.li,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
4123w1.share-na2.hsforms.com,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
antropologiadegenero.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
outfieldd.wixstudio.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-bf24647e843146a6a492b98bbb45b512.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
bordereau-date.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
free-5493597.webadorsite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
bankearbeia.wixstudio.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bulksms.services,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
btint46826.wcard.me,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-a0123fda45df41aeaba40d3946ae8f14.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-b42213e1d83c4f448026b7219ddf4de1.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
app.jotform.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
roblox.mq,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
geroplmertunerd.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
jtbtigers.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
progression-votreacheminement.com,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
rapidousario-configurararsys.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
patrikaicha.alwaysdata.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
revsupporteradvanced.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
flow.page,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
link2.wpenginepowered.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-cf3bc22aaaf545b29f5c97da5e19921d.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
pub-f304e40783c74b34ab7533a1cf6ff2e6.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
krrhdysdxoz.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
bd-v2.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
servicmaillive.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
servicesattmail.weeblysite.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
brttr.cc,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
zimbratrabajandomx1.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
energyaxe.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
bids-opensae.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
partysfurpups.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
xo-tools-web3.teachable.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
ukcoiinbseprolozisg.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
accountadmin27.boxmode.io,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
link-1763043116.allvaluelink.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
jasccservice.fzeo73z.cn,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
pub-96ac4bcc083242149866d9c3519bfdc1.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
link.space,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
passage-route-flux.com,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
us15.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
confirmverifyaccount-supportpagecenter-requestofreviews.pages.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
unyfo.troniva.cfd,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
mircopucci.it,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-4885c33e6e884e73b5babfc926d05d2c.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
17w0y6h6.forms.app,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
securennbm.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
xzcuvk24j3ethgcxrkucjhmws-fyds57dtuyjvkj43er79yit.teemill.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
creeksidehomeloans.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,1,1
linksta.cc,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
pub-12a9416ed8dc470da109f79cbdde2f29.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
account.booking.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
us20.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
wordpress-1571805-6120252.cloudwaysapps.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
auditoriaetaloes.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
l78p3l.webwave.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
0.gravatar.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
michaelfalkner1765999723286.1482081.meusitehostgator.com.br,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
linqapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
infocolis-relay.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
allianceterrit.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
baron.appclients-expde.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
us6.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
dhevlptks.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
nav-portal-in-base.daftpage.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
l.wl.co,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1
pub-ec6927bca8f6423e8977cba73b934c0e.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
app.jotform.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
l.wl.co,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
download2260.mediafire.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
us6.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
jbalkamkaa.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
secureuptodatepay.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
zimbraaupdatee.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
hm.ru,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
uixen.troniva.cfd,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
us5.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
bsbygctheyeji78.w3spaces.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
notifications-lucky-cake-eastcloud67.fresfst.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
info-service-national.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
owablu84349439434.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pagamentodelpacchetto.hosted.phplist.com,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1
galvarez.do,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
bafkreibnggkpq35p2llrundu4z55p44qivb5ox7zjugxrbq6yfi7w6xe6y.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
lnternetweb.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sp839895.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
trezor-bridge-cdn.vercel.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bncr1.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
snifferip.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
r33c.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
